Page,topic,Date,Pageviews
/article/a-texas-beheading-a-mexican-cartel-and-the-border-agent-facing-charges/,"border-patrol,national-security",20170110,16
/article/a-texas-beheading-a-mexican-cartel-and-the-border-agent-facing-charges/,"border-patrol,national-security",20170111,16
/article/a-texas-beheading-a-mexican-cartel-and-the-border-agent-facing-charges/,"border-patrol,national-security",20170112,16
/article/a-texas-beheading-a-mexican-cartel-and-the-border-agent-facing-charges/,"border-patrol,national-security",20170125,16
/article/alabama-woman-who-ran-dangerous-day-cares-appears-to-be-out-of-business/,"accountability,the-god-loophole",20170129,16
/article/alabama-woman-who-ran-dangerous-day-cares-appears-to-be-out-of-business/,"accountability,the-god-loophole",20170130,16
/article/alabama-woman-who-ran-dangerous-day-cares-appears-to-be-out-of-business/,"accountability,the-god-loophole",20170313,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170102,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170108,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170109,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170113,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170131,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170201,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170205,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170214,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170227,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170301,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170308,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170309,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170314,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170315,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170316,16
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170326,16
/article/americas-trapping-boom-relies-on-cruel-and-grisly-tools/,environment,20170103,16
/article/americas-trapping-boom-relies-on-cruel-and-grisly-tools/,environment,20170322,16
/article/americas-trapping-boom-relies-on-cruel-and-grisly-tools/,environment,20170329,16
/article/answers-to-your-burning-california-drought-questions/,"environment,the-secrets-of-the-drought",20170120,16
/article/answers-to-your-burning-california-drought-questions/,"environment,the-secrets-of-the-drought",20170126,16
/article/answers-to-your-burning-california-drought-questions/,"environment,the-secrets-of-the-drought",20170303,16
/article/are-child-care-records-online-in-your-state/,day-care,20170228,16
/article/are-child-care-records-online-in-your-state/,day-care,20170307,16
/article/armed-guard-paralyzes-unarmed-teen-over-stolen-cheetos/,"guns,security-guards",20170311,16
/article/bad-deals-the-perils-of-bargaining-for-justice/,"and-justice-for-some,inequality",20170113,16
/article/bad-deals-the-perils-of-bargaining-for-justice/,"and-justice-for-some,inequality",20170130,16
/article/bad-deals-the-perils-of-bargaining-for-justice/,"and-justice-for-some,inequality",20170216,16
/article/bad-deals-the-perils-of-bargaining-for-justice/,"and-justice-for-some,inequality",20170324,16
/article/bad-plea-deals-harnessing-instagram-to-tell-a-story-step-by-step/,"and-justice-for-some,criminal-justice,inequality",20170216,16
/article/bajo-la-oscuridad-trabajadoras-de-limpieza-enfrentan-violaciones-y-acoso/,"rape-on-the-night-shift,labor-and-employment,workers-rights",20170314,16
/article/bay-area-public-housing-complex-overrun-with-squatters/,"accountability,public-housing",20170127,16
/article/big-oils-grip-on-california/,"chasing-energy,sustainability",20170308,16
/article/brute-force-at-standing-rock-was-on-taxpayers-dime/,"accountability,chasing-energy",20170318,16
/article/brute-force-at-standing-rock-was-on-taxpayers-dime/,"accountability,chasing-energy",20170326,16
/article/california-agency-releases-data-on-registered-assault-weapons-in-state/,"guns,guns-and-society",20170105,16
/article/california-begins-first-phase-of-lead-ammunition-ban-for-hunters/,"guns,guns-and-society",20170304,16
/article/california-court-guts-child-abuse-ruling-against-jehovahs-witnesses/,"jehovahs-witnesses,religion,religion-and-government",20170106,16
/article/california-court-guts-child-abuse-ruling-against-jehovahs-witnesses/,"jehovahs-witnesses,religion,religion-and-government",20170114,16
/article/california-court-guts-child-abuse-ruling-against-jehovahs-witnesses/,"jehovahs-witnesses,religion,religion-and-government",20170115,16
/article/california-court-guts-child-abuse-ruling-against-jehovahs-witnesses/,"jehovahs-witnesses,religion,religion-and-government",20170123,16
/article/california-court-guts-child-abuse-ruling-against-jehovahs-witnesses/,"jehovahs-witnesses,religion,religion-and-government",20170131,16
/article/california-court-guts-child-abuse-ruling-against-jehovahs-witnesses/,"jehovahs-witnesses,religion,religion-and-government",20170222,16
/article/california-court-guts-child-abuse-ruling-against-jehovahs-witnesses/,"jehovahs-witnesses,religion,religion-and-government",20170301,16
/article/california-court-guts-child-abuse-ruling-against-jehovahs-witnesses/,"jehovahs-witnesses,religion,religion-and-government",20170305,16
/article/california-court-guts-child-abuse-ruling-against-jehovahs-witnesses/,"jehovahs-witnesses,religion,religion-and-government",20170329,16
/article/california-day-care-centers-stay-open-despite-long-lists-of-violations/,day-care,20170101,16
/article/california-day-care-centers-stay-open-despite-long-lists-of-violations/,day-care,20170120,16
/article/california-day-care-centers-stay-open-despite-long-lists-of-violations/,day-care,20170323,16
/article/california-is-pumping-water-that-fell-to-earth-20000-years-ago/,"environment,the-secrets-of-the-drought",20170123,16
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170103,16
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170108,16
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170110,16
/article/california-security-firms-stay-in-business-after-licenses-are-revoked/,"guns,security-guards",20170112,16
/article/california-surgeon-accused-of-leading-150-million-insurance-scam/,"healthcare,health-care-scams,workers-rights",20170201,16
/article/california-surgeon-accused-of-leading-150-million-insurance-scam/,"healthcare,health-care-scams,workers-rights",20170223,16
/article/california-surgeon-accused-of-leading-150-million-insurance-scam/,"healthcare,health-care-scams,workers-rights",20170308,16
/article/californias-strawberry-industry-is-hooked-on-dangerous-pesticides/,"environment,pesticides",20170118,16
/article/californias-strawberry-industry-is-hooked-on-dangerous-pesticides/,"environment,pesticides",20170216,16
/article/californias-strawberry-industry-is-hooked-on-dangerous-pesticides/,"environment,pesticides",20170225,16
/article/californias-strawberry-industry-is-hooked-on-dangerous-pesticides/,"environment,pesticides",20170326,16
/article/catfight/,"environment,sustainability",20170118,16
/article/chasing-smoke-how-reveal-reported-on-wildfires/,"americas-ring-of-fire,sustainability",20170113,16
/article/chasing-smoke-how-reveal-reported-on-wildfires/,"americas-ring-of-fire,sustainability",20170125,16
/article/chicago-and-los-angeles-have-used-dirt-box-surveillance-for-a-decade/,"criminal-justice,law-enforcement,local-law-enforcement,militarization-of-police,surveillance-privacy",20170213,16
/article/chicago-and-los-angeles-have-used-dirt-box-surveillance-for-a-decade/,"criminal-justice,law-enforcement,local-law-enforcement,militarization-of-police,surveillance-privacy",20170216,16
/article/chicago-and-los-angeles-have-used-dirt-box-surveillance-for-a-decade/,"criminal-justice,law-enforcement,local-law-enforcement,militarization-of-police,surveillance-privacy",20170223,16
/article/cirs-impact-tracker-how-to-use-it-and-why-you-need-it/,"impact,inside-the-newsroom",20170228,16
/article/cirs-impact-tracker-how-to-use-it-and-why-you-need-it/,"impact,inside-the-newsroom",20170307,16
/article/cirs-impact-tracker-how-to-use-it-and-why-you-need-it/,"impact,inside-the-newsroom",20170310,16
/article/cirs-impact-tracker-how-to-use-it-and-why-you-need-it/,"impact,inside-the-newsroom",20170323,16
/article/coming-soon-see-our-documentary-series-the-dead-unknown/,"criminal-justice,left-for-dead",20170104,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170104,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170107,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170110,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170124,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170126,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170128,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170204,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170206,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170210,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170223,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170226,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170227,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170306,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170308,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170315,16
/article/concealed-weapons-of-california-the-numbers/,"guns,guns-and-society",20170328,16
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement",20170104,16
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement",20170110,16
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement",20170116,16
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement,state-secrets",20170126,16
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement,state-secrets",20170208,16
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement,state-secrets",20170214,16
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement,state-secrets",20170220,16
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement,state-secrets",20170221,16
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement,state-secrets",20170305,16
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement,state-secrets",20170309,16
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement,state-secrets",20170314,16
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement,state-secrets",20170327,16
/article/corruption-at-the-border-sex-drugs-and-rolling-through-inspection/,"border-patrol,national-security",20170125,16
/article/corruption-at-the-border-sex-drugs-and-rolling-through-inspection/,"border-patrol,national-security",20170126,16
/article/corruption-at-the-border-sex-drugs-and-rolling-through-inspection/,"border-patrol,national-security",20170222,16
/article/corruption-at-the-border-sex-drugs-and-rolling-through-inspection/,"border-patrol,national-security",20170225,16
/article/corruption-at-the-border-sex-drugs-and-rolling-through-inspection/,"border-patrol,national-security",20170227,16
/article/corruption-at-the-border-sex-drugs-and-rolling-through-inspection/,"border-patrol,national-security",20170324,16
/article/corruption-runs-in-the-family-at-american-neurorehab-centers/,"healthcare,health-care-scams",20170123,16
/article/corruption-runs-in-the-family-at-american-neurorehab-centers/,"healthcare,health-care-scams",20170130,16
/article/corruption-runs-in-the-family-at-american-neurorehab-centers/,"healthcare,health-care-scams",20170214,16
/article/corruption-runs-in-the-family-at-american-neurorehab-centers/,"healthcare,health-care-scams",20170221,16
/article/corruption-runs-in-the-family-at-american-neurorehab-centers/,"healthcare,health-care-scams",20170301,16
/article/corruption-runs-in-the-family-at-american-neurorehab-centers/,"healthcare,health-care-scams",20170309,16
/article/curl-up-with-reveals-top-longreads-from-2015/,"jehovahs-witnesses,inside-the-newsroom,left-for-dead,oil-and-mining,opiates,rape-on-the-night-shift,religion,veterans",20170212,16
/article/day-care-center-records-for-alameda-contra-costa-counties-now-online/,day-care,20170317,16
/article/deadly-danger-naval-buildup/,"accountability,contract-with-danger,the-trump-era",20170316,16
/article/deadly-danger-naval-buildup/,"accountability,contract-with-danger,the-trump-era",20170320,16
/article/deadly-danger-naval-buildup/,"accountability,contract-with-danger,the-trump-era",20170324,16
/article/deal-with-b-c-government-is-bribery-more-or-less-says-prominent-b-c-chief-who-accepted-public-money-in-exchange-for-pipeline-approval/,"chasing-energy,sustainability",20170214,16
/article/deal-with-b-c-government-is-bribery-more-or-less-says-prominent-b-c-chief-who-accepted-public-money-in-exchange-for-pipeline-approval/,"chasing-energy,sustainability",20170302,16
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170320,16
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170322,16
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170326,16
/article/did-defense-secretary-nominee-james-mattis-commit-war-crimes-in-iraq/,"accountability,criminal-justice,money-and-politics,the-trump-era",20170226,16
/article/did-defense-secretary-nominee-james-mattis-commit-war-crimes-in-iraq/,"accountability,criminal-justice,money-and-politics,the-trump-era",20170301,16
/article/did-defense-secretary-nominee-james-mattis-commit-war-crimes-in-iraq/,"accountability,criminal-justice,money-and-politics,the-trump-era",20170313,16
/article/did-defense-secretary-nominee-james-mattis-commit-war-crimes-in-iraq/,"accountability,criminal-justice,money-and-politics,the-trump-era",20170319,16
/article/did-defense-secretary-nominee-james-mattis-commit-war-crimes-in-iraq/,"accountability,criminal-justice,money-and-politics,the-trump-era",20170323,16
/article/did-defense-secretary-nominee-james-mattis-commit-war-crimes-in-iraq/,"accountability,criminal-justice,money-and-politics,the-trump-era",20170324,16
/article/disabled-and-disenfranchised-families-fight-to-restore-voting-rights/,"inequality,voting",20170112,16
/article/disfellowshipped-a-virtual-reality-experience/,inside-the-newsroom,20170108,16
/article/disfellowshipped-a-virtual-reality-experience/,inside-the-newsroom,20170201,16
/article/disfellowshipped-a-virtual-reality-experience/,inside-the-newsroom,20170309,16
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170101,16
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170106,16
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170115,16
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170117,16
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170118,16
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170121,16
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170126,16
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170213,16
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170219,16
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170315,16
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170319,16
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170320,16
/article/ebay-sellers-easily-skirt-rules-banning-assault-weapon-parts/,"guns,guns-and-society",20170329,16
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170105,16
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170208,16
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170213,16
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170326,16
/article/ex-hospital-executive-in-kickback-scheme-looks-to-spread-the-blame/,"healthcare,health-care-scams",20170112,16
/article/ex-hospital-executive-in-kickback-scheme-looks-to-spread-the-blame/,"healthcare,health-care-scams",20170207,16
/article/ex-hospital-executive-in-kickback-scheme-looks-to-spread-the-blame/,"healthcare,health-care-scams",20170307,16
/article/ex-hospital-executive-in-kickback-scheme-looks-to-spread-the-blame/,"healthcare,health-care-scams",20170316,16
/article/ex-hospital-executive-in-kickback-scheme-looks-to-spread-the-blame/,"healthcare,health-care-scams",20170319,16
/article/fda-warns-caffeine-powder-sellers-about-products-potential-lethality/,"food-security,healthcare",20170122,16
/article/female-inmates-sterilized-in-california-prisons-without-approval/,"criminal-justice,healthcare",20170311,16
/article/female-workers-face-rape-harassment-in-us-agriculture-industry/,"rape-in-the-fields,labor-and-employment,workers-rights",20170213,16
/article/female-workers-face-rape-harassment-in-us-agriculture-industry/,"rape-in-the-fields,labor-and-employment,workers-rights",20170311,16
/article/financial-fraud-at-churches-may-be-vastly-underreported/,religion,20170217,16
/article/florida-clubgoers-death-shows-weak-links-in-security-guard-licensing/,"criminal-justice,guns,security-guards",20170102,16
/article/florida-clubgoers-death-shows-weak-links-in-security-guard-licensing/,"criminal-justice,guns,security-guards",20170103,16
/article/florida-clubgoers-death-shows-weak-links-in-security-guard-licensing/,"criminal-justice,guns,security-guards",20170110,16
/article/florida-clubgoers-death-shows-weak-links-in-security-guard-licensing/,"criminal-justice,guns,security-guards",20170120,16
/article/florida-clubgoers-death-shows-weak-links-in-security-guard-licensing/,"criminal-justice,guns,security-guards",20170201,16
/article/florida-clubgoers-death-shows-weak-links-in-security-guard-licensing/,"criminal-justice,guns,security-guards",20170301,16
/article/florida-clubgoers-death-shows-weak-links-in-security-guard-licensing/,"criminal-justice,guns,security-guards",20170316,16
/article/following-north-carolinas-lead-texas-gop-unveils-so-called-bathroom-bill/,inequality,20170109,16
/article/following-north-carolinas-lead-texas-gop-unveils-so-called-bathroom-bill/,inequality,20170110,16
/article/for-profit-college-industry-slips-through-cracks-of-accountability/,education-u-s,20170120,16
/article/for-profit-college-industry-slips-through-cracks-of-accountability/,education-u-s,20170122,16
/article/for-profit-college-industry-slips-through-cracks-of-accountability/,education-u-s,20170125,16
/article/for-profit-college-industry-slips-through-cracks-of-accountability/,education-u-s,20170126,16
/article/foreign-owned-mines-operate-royalty-free-under-outdated-us-law/,"environment,lords-of-yesterday,oil-and-mining",20170119,16
/article/fresas/,"environment,pesticides",20170204,16
/article/fresas/,"environment,pesticides",20170228,16
/article/gi-bill-pays-for-unaccredited-sex-bible-and-massage-schools/,"education,veterans",20170226,16
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170208,16
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170217,16
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170319,16
/article/guns-shows-highlight-states-differing-laws-on-firearms/,"guns,guns-and-society",20170201,16
/article/guns-shows-highlight-states-differing-laws-on-firearms/,"guns,guns-and-society",20170207,16
/article/he-was-supposed-to-protect-the-sea-then-he-vanished-from-his-ship/,sustainability,20170310,16
/article/he-was-supposed-to-protect-the-sea-then-he-vanished-from-his-ship/,sustainability,20170328,16
/article/hello-its-reveal/,inside-the-newsroom,20170124,16
/article/heres-one-way-churches-are-getting-religion-into-public-schools/,"religion,religion-and-government",20170216,16
/article/hidden-dangers-ahead-how-states-keep-accident-prone-roads-secret/,accountability,20170112,16
/article/hidden-dangers-ahead-how-states-keep-accident-prone-roads-secret/,accountability,20170118,16
/article/hidden-dangers-ahead-how-states-keep-accident-prone-roads-secret/,"accountability,state-secrets",20170206,16
/article/hidden-dangers-ahead-how-states-keep-accident-prone-roads-secret/,"accountability,state-secrets",20170217,16
/article/hidden-dangers-ahead-how-states-keep-accident-prone-roads-secret/,"accountability,state-secrets",20170218,16
/article/hidden-dangers-ahead-how-states-keep-accident-prone-roads-secret/,"accountability,state-secrets",20170219,16
/article/hidden-dangers-ahead-how-states-keep-accident-prone-roads-secret/,"accountability,state-secrets",20170308,16
/article/hidden-dangers-ahead-how-states-keep-accident-prone-roads-secret/,"accountability,state-secrets",20170310,16
/article/hidden-dangers-ahead-how-states-keep-accident-prone-roads-secret/,"accountability,state-secrets",20170328,16
/article/how-a-church-avoided-responsibility-for-its-ties-to-a-child-molester/,"religion,the-god-loophole",20170226,16
/article/how-a-pesticide-loophole-increased-cancer-risk-at-a-california-school/,"environment,pesticides",20170329,16
/article/how-a-tiny-texas-town-took-down-its-city-council/,"criminal-justice,law-enforcement",20170213,16
/article/how-china-purchased-a-prime-cut-of-americas-pork-industry/,food-security,20170101,16
/article/how-china-purchased-a-prime-cut-of-americas-pork-industry/,food-security,20170115,16
/article/how-china-purchased-a-prime-cut-of-americas-pork-industry/,food-security,20170116,16
/article/how-china-purchased-a-prime-cut-of-americas-pork-industry/,food-security,20170120,16
/article/how-china-purchased-a-prime-cut-of-americas-pork-industry/,food-security,20170131,16
/article/how-china-purchased-a-prime-cut-of-americas-pork-industry/,food-security,20170216,16
/article/how-china-purchased-a-prime-cut-of-americas-pork-industry/,food-security,20170220,16
/article/how-china-purchased-a-prime-cut-of-americas-pork-industry/,food-security,20170224,16
/article/how-china-purchased-a-prime-cut-of-americas-pork-industry/,food-security,20170228,16
/article/how-china-purchased-a-prime-cut-of-americas-pork-industry/,food-security,20170303,16
/article/how-china-purchased-a-prime-cut-of-americas-pork-industry/,food-security,20170318,16
/article/how-china-purchased-a-prime-cut-of-americas-pork-industry/,food-security,20170327,16
/article/how-corinthian-colleges-a-for-profit-behemoth-suddenly-imploded/,education-u-s,20170106,16
/article/how-corinthian-colleges-a-for-profit-behemoth-suddenly-imploded/,education-u-s,20170114,16
/article/how-corinthian-colleges-a-for-profit-behemoth-suddenly-imploded/,education-u-s,20170208,16
/article/how-corinthian-colleges-a-for-profit-behemoth-suddenly-imploded/,education-u-s,20170227,16
/article/how-corinthian-colleges-a-for-profit-behemoth-suddenly-imploded/,education-u-s,20170301,16
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170114,16
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170308,16
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170316,16
/article/how-private-contractors-are-taking-over-data-in-the-public-domain/,"accountability,state-secrets",20170209,16
/article/how-private-contractors-are-taking-over-data-in-the-public-domain/,"accountability,state-secrets",20170218,16
/article/how-private-contractors-are-taking-over-data-in-the-public-domain/,"accountability,state-secrets",20170226,16
/article/how-to-stay-safe-online-a-cybersecurity-guide-for-political-activists/,"accountability,cybersecurity,local-law-enforcement,national-security,surveillance-privacy,the-trump-era",20170220,16
/article/how-to-stay-safe-online-a-cybersecurity-guide-for-political-activists/,"accountability,cybersecurity,local-law-enforcement,national-security,surveillance-privacy,the-trump-era",20170225,16
/article/how-trump-has-described-his-wall/,"the-trump-era,the-wall",20170203,16
/article/how-trump-has-described-his-wall/,"the-trump-era,the-wall",20170207,16
/article/how-trump-has-described-his-wall/,"the-trump-era,the-wall",20170219,16
/article/how-trump-has-described-his-wall/,the-wall,20170129,16
/article/how-trump-is-transforming-americas-anti-discrimination-watchdog/,"accountability,inequality,the-trump-era,labor-and-employment",20170308,16
/article/how-trump-is-transforming-americas-anti-discrimination-watchdog/,"accountability,inequality,the-trump-era,labor-and-employment",20170314,16
/article/i-was-greedy-and-stupid-workers-comp-attorney-admits-to-bribes/,"labor-and-employment,workers-rights",20170108,16
/article/i-was-greedy-and-stupid-workers-comp-attorney-admits-to-bribes/,"labor-and-employment,workers-rights",20170109,16
/article/i-was-greedy-and-stupid-workers-comp-attorney-admits-to-bribes/,"labor-and-employment,workers-rights",20170118,16
/article/i-was-greedy-and-stupid-workers-comp-attorney-admits-to-bribes/,"labor-and-employment,workers-rights",20170126,16
/article/i-was-greedy-and-stupid-workers-comp-attorney-admits-to-bribes/,"labor-and-employment,workers-rights",20170202,16
/article/i-was-greedy-and-stupid-workers-comp-attorney-admits-to-bribes/,"labor-and-employment,workers-rights",20170216,16
/article/in-2-states-sexual-assault-laws-lag-far-behind-the-mainstream/,"labor-and-employment,workers-rights",20170223,16
/article/in-california-handguns-enter-2nd-decade-of-rising-sales/,"guns,guns-and-society",20170308,16
/article/in-debt-and-out-of-hope-faces-of-the-student-loan-mess/,"education-u-s,money-and-politics",20170120,16
/article/in-debt-and-out-of-hope-faces-of-the-student-loan-mess/,"education-u-s,money-and-politics",20170210,16
/article/in-debt-and-out-of-hope-faces-of-the-student-loan-mess/,"education-u-s,money-and-politics",20170215,16
/article/in-debt-and-out-of-hope-faces-of-the-student-loan-mess/,"education-u-s,money-and-politics",20170328,16
/article/in-north-dakotas-bakken-oil-boom-there-will-be-blood/,"oil-and-mining,labor-and-employment",20170123,16
/article/in-north-dakotas-bakken-oil-boom-there-will-be-blood/,"oil-and-mining,labor-and-employment",20170129,16
/article/in-north-dakotas-bakken-oil-boom-there-will-be-blood/,"oil-and-mining,labor-and-employment",20170211,16
/article/in-north-dakotas-bakken-oil-boom-there-will-be-blood/,"oil-and-mining,labor-and-employment",20170228,16
/article/in-north-dakotas-bakken-oil-boom-there-will-be-blood/,"oil-and-mining,labor-and-employment",20170316,16
/article/in-north-dakotas-bakken-oil-boom-there-will-be-blood/,"oil-and-mining,labor-and-employment",20170324,16
/article/in-north-dakotas-bakken-oil-boom-there-will-be-blood/,"oil-and-mining,labor-and-employment",20170327,16
/article/in-secretive-marijuana-industry-whispers-of-abuse-and-trafficking/,"accountability,criminal-justice,inequality,trimmigrants,labor-and-employment,workers-rights",20170111,16
/article/in-secretive-marijuana-industry-whispers-of-abuse-and-trafficking/,"accountability,criminal-justice,inequality,trimmigrants,labor-and-employment,workers-rights",20170121,16
/article/in-secretive-marijuana-industry-whispers-of-abuse-and-trafficking/,"accountability,criminal-justice,inequality,trimmigrants,labor-and-employment,workers-rights",20170201,16
/article/in-secretive-marijuana-industry-whispers-of-abuse-and-trafficking/,"accountability,criminal-justice,inequality,trimmigrants,labor-and-employment,workers-rights",20170222,16
/article/in-secretive-marijuana-industry-whispers-of-abuse-and-trafficking/,"accountability,criminal-justice,inequality,trimmigrants,labor-and-employment,workers-rights",20170309,16
/article/in-secretive-marijuana-industry-whispers-of-abuse-and-trafficking/,"accountability,criminal-justice,inequality,trimmigrants,labor-and-employment,workers-rights",20170322,16
/article/in-secretive-marijuana-industry-whispers-of-abuse-and-trafficking/,"accountability,criminal-justice,inequality,trimmigrants,labor-and-employment,workers-rights",20170323,16
/article/in-the-rural-west-residents-choose-low-taxes-over-law-enforcement/,"accountability,law-enforcement",20170106,16
/article/in-the-rural-west-residents-choose-low-taxes-over-law-enforcement/,"accountability,law-enforcement",20170219,16
/article/indiana-serial-killers-victims-still-unknown-long-after-his-death/,"criminal-justice,left-for-dead",20170123,16
/article/indiana-serial-killers-victims-still-unknown-long-after-his-death/,"criminal-justice,left-for-dead",20170220,16
/article/indiana-serial-killers-victims-still-unknown-long-after-his-death/,"criminal-justice,left-for-dead",20170313,16
/article/interactive-for-disabled-patients-an-endless-cycle-of-abuse/,"healthcare,health-care-scams",20170322,16
/article/introducing-reveal-labs-a-new-engine-for-local-investigative-reporting/,inside-the-newsroom,20170122,16
/article/introducing-reveal-labs-a-new-engine-for-local-investigative-reporting/,inside-the-newsroom,20170307,16
/article/islam-judged-more-harshly-than-other-religions-in-terrorist-attacks/,religion,20170104,16
/article/islam-judged-more-harshly-than-other-religions-in-terrorist-attacks/,religion,20170114,16
/article/islam-judged-more-harshly-than-other-religions-in-terrorist-attacks/,religion,20170201,16
/article/islam-judged-more-harshly-than-other-religions-in-terrorist-attacks/,religion,20170202,16
