Page,topic,Date,Pageviews
/article/whipped-hit-and-locked-in-closets-life-inside-some-religious-day-cares/,"religion,the-god-loophole",20170109,56
/article/white-nationalist-gets-his-money-from-cotton-fields-and-the-government/,accountability,20170329,56
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170109,56
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170119,56
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170214,56
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170215,56
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170306,56
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170325,56
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170109,56
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170120,56
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170123,56
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170307,56
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170328,56
/article/women-say-drug-used-to-halt-puberty-has-ruined-their-lives/,"accountability,healthcare",20170208,56
/blog/and-end-and-a-beginning-at-standing-rock/,"chasing-energy,sustainability",20170227,56
/blog/another-judge-criticizes-jehovahs-witnesses-court-tactics/,"jehovahs-witnesses,religion",20170218,56
/blog/christian-juvenile-center-skimped-on-school-for-youth/,and-justice-for-some,20170218,56
/blog/congress-kills-rule-forcing-contractors-to-disclose-safety-problems/,"accountability,contract-with-danger",20170311,56
/blog/draft-of-trump-executive-order-allows-firing-based-on-religion/,"accountability,inequality,the-trump-era",20170210,56
/blog/dry-conditions-wind-feed-deadly-midwest-fires/,americas-ring-of-fire,20170309,56
/blog/fraud-accusations-grow-in-californias-embattled-work-comp-system/,"healthcare,health-care-scams",20170327,56
/blog/officials-scrambling-to-punish-marines-responsible-for-nude-photo-scandal/,accountability,20170317,56
/blog/standing-rock-protesters-seek-solace-at-wounded-knee/,"chasing-energy,sustainability",20170302,56
/blog/standing-rock-protesters-to-the-world-gather-like-a-windstorm/,"chasing-energy,sustainability",20170206,56
/blog/trumps-border-wall-bidding-to-begin/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170303,56
/blog/trumps-border-wall-bidding-to-begin/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170304,56
/blog/trumps-border-wall-bidding-to-begin/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170307,56
/blog/we-asked-for-your-messages-to-trump-about-standing-rock-heres-what-we-heard/,chasing-energy,20170321,56
/blog/white-nationalist-spencer-sharing-is-for-losers/,"inequality,the-trump-era,voting",20170318,56
/episodes/a-frank-conversation-with-a-white-nationalist/,"the-trump-era,voting",20170212,56
/episodes/a-frank-conversation-with-a-white-nationalist/,"the-trump-era,voting",20170301,56
/episodes/a-frank-conversation-with-a-white-nationalist/,"the-trump-era,voting",20170314,56
/episodes/a-welfare-check/,money-and-politics,20170126,56
/episodes/al-letson-reveals-sebastian-gorka-on-america/,"accountability,the-trump-era",20170319,56
/episodes/farm-to-fork-uncovering-hazards-in-our-food-systems/#segment-from-the-battlefields-to-the-strawberry-fields,"environment,food-security",20170222,56
/episodes/glare-of-the-spotlight/,"criminal-justice,religion",20170111,56
/episodes/school-haze/,accountability,20170225,56
/episodes/school-haze/,accountability,20170301,56
/episodes/secrets-of-the-watchtower/,"jehovahs-witnesses,religion",20170120,56
/episodes/secrets-of-the-watchtower/,"jehovahs-witnesses,religion",20170129,56
/episodes/secrets-of-the-watchtower/,"jehovahs-witnesses,religion",20170205,56
/episodes/secrets-of-the-watchtower/,"jehovahs-witnesses,religion",20170219,56
/episodes/the-man-inside-four-months-as-a-prison-guard/,"accountability,criminal-justice,prisons",20170116,56
/episodes/the-pentagon-papers-secrets-lies-and-leaks/,national-security,20170209,56
/episodes/turbulent-times-turbulent-skies/,money-and-politics,20170106,56
/episodes/turbulent-times-turbulent-skies/,money-and-politics,20170130,56
/episodes/water-wars/,"sustainability,the-secrets-of-the-drought",20170210,56
/topic/accountability/,accountability,20170220,56
/topic/accountability/,accountability,20170310,56
/topic/accountability/page/2/?0=,accountability,20170304,56
/topic/charities/,charities,20170118,56
/topic/charities/,charities,20170131,56
/topic/charities/,charities,20170203,56
/topic/charities/,charities,20170214,56
/topic/charities/page/2/?0=,charities,20170119,56
/topic/criminal-justice/,criminal-justice,20170127,56
/topic/criminal-justice/,criminal-justice,20170202,56
/topic/guns/,guns,20170131,56
/topic/jehovahs-witnesses/,jehovahs-witnesses,20170117,56
/topic/rape-in-the-fields/,rape-in-the-fields,20170305,56
/topic/sustainability/,sustainability,20170201,56
/topic/sustainability/,sustainability,20170306,56
/topic/the-trump-era/,the-trump-era,20170131,56
/topic/the-trump-era/,the-trump-era,20170212,56
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170329,52
/article/9-sobering-facts-about-californias-groundwater-problem/,"environment,the-secrets-of-the-drought",20170128,52
/article/9-sobering-facts-about-californias-groundwater-problem/,"environment,the-secrets-of-the-drought",20170314,52
/article/a-minnesota-womans-tireless-campaign-to-crack-decades-old-cold-case/,"criminal-justice,left-for-dead",20170328,52
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170130,52
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170212,52
/article/chicago-and-los-angeles-have-used-dirt-box-surveillance-for-a-decade/,"criminal-justice,law-enforcement,local-law-enforcement,militarization-of-police,surveillance-privacy",20170219,52
/article/deadly-danger-naval-buildup/,"accountability,contract-with-danger,the-trump-era",20170314,52
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170111,52
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170116,52
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170119,52
/article/did-defense-secretary-nominee-james-mattis-commit-war-crimes-in-iraq/,"accountability,criminal-justice,money-and-politics,the-trump-era",20170217,52
/article/did-defense-secretary-nominee-james-mattis-commit-war-crimes-in-iraq/,"accountability,criminal-justice,money-and-politics,the-trump-era",20170220,52
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170111,52
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170127,52
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170203,52
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170216,52
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170306,52
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170309,52
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170321,52
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170322,52
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170327,52
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170211,52
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170212,52
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170219,52
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170223,52
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170226,52
/article/he-was-supposed-to-protect-the-sea-then-he-vanished-from-his-ship/,sustainability,20170313,52
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170104,52
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170130,52
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170202,52
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170204,52
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170208,52
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170214,52
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170222,52
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170309,52
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170314,52
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170322,52
/article/in-north-dakotas-bakken-oil-boom-there-will-be-blood/,"oil-and-mining,labor-and-employment",20170120,52
/article/in-secretive-marijuana-industry-whispers-of-abuse-and-trafficking/,"accountability,criminal-justice,inequality,trimmigrants,labor-and-employment,workers-rights",20170105,52
/article/in-secretive-marijuana-industry-whispers-of-abuse-and-trafficking/,"accountability,criminal-justice,inequality,trimmigrants,labor-and-employment,workers-rights",20170122,52
/article/in-secretive-marijuana-industry-whispers-of-abuse-and-trafficking/,"accountability,criminal-justice,inequality,trimmigrants,labor-and-employment,workers-rights",20170124,52
/article/in-secretive-marijuana-industry-whispers-of-abuse-and-trafficking/,"accountability,criminal-justice,inequality,trimmigrants,labor-and-employment,workers-rights",20170217,52
/article/jehovahs-witnesses-use-1st-amendment-to-hide-child-sex-abuse-claims/,"jehovahs-witnesses,religion",20170115,52
/article/jehovahs-witnesses-use-1st-amendment-to-hide-child-sex-abuse-claims/,"jehovahs-witnesses,religion",20170205,52
/article/justice-isnt-always-done-for-child-sexual-abuse-i-know-firsthand/,"accountability,and-justice-for-some,criminal-justice",20170208,52
/article/las-mega-water-users-still-pumped-millions-of-gallons-despite-drought/,"sustainability,the-secrets-of-the-drought",20170127,52
/article/north-carolinians-say-expansion-of-chinese-owned-pig-farms-stinks/,"environment,food-security",20170124,52
/article/offpage-project-seeks-youth-poetry-on-ferguson-missouri-shooting/,"criminal-justice,militarization-of-police",20170130,52
/article/scientists-say-trumps-border-wall-would-devastate-wildlife-habitat/,"accountability,the-trump-era,the-wall",20170310,52
/article/seeking-guns-or-ammo-you-can-often-trade-for-them-on-craigslist/,"guns,guns-and-society",20170206,52
/article/she-runs-disastrous-day-cares-but-her-church-makes-her-untouchable/,"religion,the-god-loophole",20170315,52
/article/the-drought-didnt-make-california-sink-its-crops-did/,"sustainability,the-secrets-of-the-drought",20170128,52
/article/the-wall-building-a-continuous-u-s-mexico-barrier-would-be-a-tall-order/,"the-trump-era,the-wall",20170222,52
/article/the-wall-building-a-continuous-u-s-mexico-barrier-would-be-a-tall-order/,"the-trump-era,the-wall",20170301,52
/article/the-wall-building-a-continuous-u-s-mexico-barrier-would-be-a-tall-order/,"the-trump-era,the-wall",20170309,52
/article/the-wall-building-a-continuous-u-s-mexico-barrier-would-be-a-tall-order/,"the-trump-era,the-wall",20170311,52
/article/there-could-be-arsenic-in-your-rice-heres-how-to-avoid-it/,"environment,food-security",20170208,52
/article/there-could-be-arsenic-in-your-rice-heres-how-to-avoid-it/,"environment,food-security",20170215,52
/article/this-tool-cuts-fingers-and-gashes-faces-but-shipbuilder-still-uses-it/,"accountability,contract-with-danger,the-trump-era",20170312,52
/article/this-tool-cuts-fingers-and-gashes-faces-but-shipbuilder-still-uses-it/,"accountability,contract-with-danger,the-trump-era",20170314,52
/article/this-tool-cuts-fingers-and-gashes-faces-but-shipbuilder-still-uses-it/,"accountability,contract-with-danger,the-trump-era",20170315,52
/article/trump-could-build-registry-of-1-4-million-muslims-for-under-20000/,"accountability,national-security,the-trump-era",20170201,52
/article/uber-said-it-protects-you-from-spying-security-sources-say-otherwise/,"accountability,surveillance-privacy",20170226,52
/article/us-taxpayers-are-financing-alleged-cult-through-african-aid-charities/,accountability,20170326,52
/article/us-veterans-in-secretive-nuclear-tests-still-fighting-for-recognition/,"accountability,healthcare-veterans,veterans",20170317,52
/article/usda-said-it-didnt-know-charity-had-problems-documents-show-otherwise/,accountability,20170206,52
/article/when-does-a-cyberattack-mean-war-experts-say-theres-no-clear-line/,"accountability,the-trump-era",20170206,52
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170124,52
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170216,52
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170326,52
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170327,52
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170110,52
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170130,52
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170309,52
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170327,52
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170220,52
/blog/a-brief-history-of-presidents-telling-so-called-judges-to-get-lost/,"accountability,the-trump-era",20170213,52
/blog/as-snow-melts-standing-rock-tribes-legal-challenges-dwindle/,"climate-change,oil-and-mining,sustainability",20170214,52
/blog/as-trump-sets-sights-on-oil-pipelines-protests-spread-beyond-standing-rock/,"beyond-standing-rock,environment,oil-and-mining,sustainability",20170127,52
/blog/christian-juvenile-center-skimped-on-school-for-youth/,and-justice-for-some,20170224,52
/blog/draft-of-trump-executive-order-allows-firing-based-on-religion/,"accountability,inequality,the-trump-era",20170212,52
/blog/journalist-among-76-arrested-for-trespassing-at-standing-rock/,"chasing-energy,oil-and-mining,sustainability",20170211,52
/blog/more-shakeups-at-tsa-as-senior-leaders-depart/,"criminal-justice,law-enforcement",20170224,52
/blog/officials-scrambling-to-punish-marines-responsible-for-nude-photo-scandal/,accountability,20170321,52
/blog/the-hate-report-a-kkk-sign-beer-hall-nazis-and-a-trump-adviser/,accountability,20170322,52
/blog/the-hate-report-kansas-lone-wolf-and-atlantas-anti-semitic-history/,inequality,20170304,52
/blog/what-would-you-tell-trump-about-the-dakota-access-pipeline/,"chasing-energy,environment,oil-and-mining",20170211,52
/blog/what-would-you-tell-trump-about-the-dakota-access-pipeline/,"chasing-energy,environment,oil-and-mining",20170214,52
/blog/what-would-you-tell-trump-about-the-dakota-access-pipeline/,"chasing-energy,environment,oil-and-mining",20170215,52
/blog/will-trumps-policies-affect-your-work-safety-we-want-to-hear-about-it/,"accountability,labor-and-employment,workers-rights",20170212,52
/episodes/a-frank-conversation-with-a-white-nationalist/,"the-trump-era,voting",20170222,52
/episodes/a-frank-conversation-with-a-white-nationalist/,"the-trump-era,voting",20170305,52
/episodes/a-frank-conversation-with-a-white-nationalist/,"the-trump-era,voting",20170316,52
/episodes/a-frank-conversation-with-a-white-nationalist/,voting,20170115,52
/episodes/a-welfare-check/,money-and-politics,20170110,52
/episodes/against-their-will/,"accountability,criminal-justice,labor-and-employment,workers-rights",20170111,52
/episodes/americas-digital-dumping-ground/,"environment,sustainability",20170201,52
/episodes/americas-digital-dumping-ground/,"environment,sustainability",20170228,52
/episodes/glare-of-the-spotlight/,"criminal-justice,religion",20170101,52
/episodes/pumped-on-trump/,"money-and-politics,the-trump-era",20170202,52
/episodes/secrets-of-the-watchtower/,"jehovahs-witnesses,religion",20170126,52
/episodes/secrets-of-the-watchtower/,"jehovahs-witnesses,religion",20170130,52
/episodes/secrets-of-the-watchtower/,"jehovahs-witnesses,religion",20170213,52
/episodes/secrets-of-the-watchtower/,"jehovahs-witnesses,religion",20170227,52
/episodes/the-man-inside-four-months-as-a-prison-guard/,"accountability,criminal-justice,prisons",20170213,52
/episodes/the-man-inside-four-months-as-a-prison-guard/,"accountability,criminal-justice,prisons",20170306,52
/episodes/the-pentagon-papers-secrets-lies-and-leaks/,national-security,20170110,52
/episodes/the-secret-trump-voter/,voting,20170103,52
/episodes/the-smuggler/,accountability,20170324,52
/episodes/the-year-in-reveal/,accountability,20170107,52
/episodes/up-against-the-wall/,"accountability,the-trump-era,the-wall",20170311,52
/episodes/voting-rights-and-wrongs/,"inequality,money-and-politics,the-trump-era,voting",20170228,52
/episodes/voting-rights-and-wrongs/,"inequality,money-and-politics,voting",20170125,52
/episodes/water-wars/,"sustainability,the-secrets-of-the-drought",20170214,52
/episodes/water-wars/,"sustainability,the-secrets-of-the-drought",20170215,52
/topic/charities/,charities,20170119,52
/topic/education-u-s/,education-u-s,20170213,52
/topic/jehovahs-witnesses/,jehovahs-witnesses,20170112,52
/topic/religion/,religion,20170202,52
/topic/sports/,sports,20170308,52
/topic/state-secrets/,state-secrets,20170125,52
/topic/state-secrets/,state-secrets,20170202,52
/topic/the-god-loophole/,the-god-loophole,20170120,52
/topic/the-trump-era/,the-trump-era,20170215,52
/topic/trimmigrants/,trimmigrants,20170117,52
/,accountability,20170318,48
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170111,48
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170124,48
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170129,48
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170206,48
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170308,48
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170309,48
/article-legacy/5-pesticides-used-in-us-are-banned-in-other-countries/,"environment,pesticides",20170313,48
/article-legacy/even-organic-strawberries-are-grown-with-dangerous-pesticides/,"environment,pesticides",20170309,48
/article-legacy/even-organic-strawberries-are-grown-with-dangerous-pesticides/,"environment,pesticides",20170311,48
/article/9-sobering-facts-about-californias-groundwater-problem/,"environment,the-secrets-of-the-drought",20170206,48
/article/9-sobering-facts-about-californias-groundwater-problem/,"environment,the-secrets-of-the-drought",20170207,48
/article/9-sobering-facts-about-californias-groundwater-problem/,"environment,the-secrets-of-the-drought",20170211,48
/article/9-sobering-facts-about-californias-groundwater-problem/,"environment,the-secrets-of-the-drought",20170216,48
/article/9-sobering-facts-about-californias-groundwater-problem/,"environment,the-secrets-of-the-drought",20170220,48
/article/9-sobering-facts-about-californias-groundwater-problem/,"environment,the-secrets-of-the-drought",20170228,48
/article/9-sobering-facts-about-californias-groundwater-problem/,"environment,the-secrets-of-the-drought",20170316,48
/article/a-look-back-at-the-stand-at-standing-rock/,chasing-energy,20170225,48
/article/a-mans-game-inside-the-inequality-that-plagues-womens-college-sports/,"inequality,sports",20170322,48
/article/a-reporter-becomes-a-smuggler/,accountability,20170320,48
/article/americas-gun-toting-security-guards-may-not-be-fit-for-duty/,"criminal-justice,guns,security-guards",20170222,48
/article/besieged-by-misconduct-tsa-sows-culture-of-dysfunction-and-distrust/,"criminal-justice,national-security",20170207,48
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170112,48
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170131,48
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170210,48
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170215,48
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170226,48
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170228,48
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170310,48
/article/california-is-sinking-and-its-getting-worse/,"environment,the-secrets-of-the-drought",20170315,48
/article/chicago-and-los-angeles-have-used-dirt-box-surveillance-for-a-decade/,"criminal-justice,law-enforcement,local-law-enforcement,militarization-of-police,surveillance-privacy",20170217,48
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement,state-secrets",20170306,48
/article/cop-camera-footage-public-record-or-police-property/,"criminal-justice,law-enforcement,state-secrets",20170307,48
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170113,48
/article/despite-ban-thousands-of-assault-weapons-remain-legal-in-california/,"guns,guns-and-society",20170306,48
/article/did-defense-secretary-nominee-james-mattis-commit-war-crimes-in-iraq/,"accountability,criminal-justice,money-and-politics,the-trump-era",20170215,48
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170123,48
/article/everything-you-wanted-to-know-about-the-bee-die-off/,"environment,pesticides",20170221,48
/article/florida-clubgoers-death-shows-weak-links-in-security-guard-licensing/,"criminal-justice,guns,security-guards",20170210,48
/article/for-profit-college-industry-slips-through-cracks-of-accountability/,education-u-s,20170119,48
/article/get-up-stand-up-californias-search-for-education-equity/,"accountability,education-u-s",20170216,48
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170106,48
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170112,48
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170116,48
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170117,48
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170213,48
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170306,48
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170307,48
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170316,48
/article/gun-transfers-among-family-members-remain-largely-unregulated/,"guns,guns-and-society",20170324,48
/article/how-a-pesticide-loophole-increased-cancer-risk-at-a-california-school/,"environment,pesticides",20170328,48
/article/how-china-purchased-a-prime-cut-of-americas-pork-industry/,food-security,20170114,48
/article/how-china-purchased-a-prime-cut-of-americas-pork-industry/,food-security,20170305,48
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170120,48
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170209,48
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170228,48
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170310,48
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170325,48
/article/how-jehovahs-witnesses-leaders-hide-child-abuse-secrets-at-all-costs/,"accountability,jehovahs-witnesses",20170328,48
/article/how-private-contractors-are-taking-over-data-in-the-public-domain/,"accountability,state-secrets",20170220,48
/article/how-private-contractors-are-taking-over-data-in-the-public-domain/,"accountability,state-secrets",20170223,48
/article/how-trump-is-transforming-americas-anti-discrimination-watchdog/,"inequality,labor-and-employment",20170225,48
/article/in-secretive-marijuana-industry-whispers-of-abuse-and-trafficking/,"accountability,criminal-justice,inequality,trimmigrants,labor-and-employment,workers-rights",20170114,48
/article/in-secretive-marijuana-industry-whispers-of-abuse-and-trafficking/,"accountability,criminal-justice,inequality,trimmigrants,labor-and-employment,workers-rights",20170311,48
/article/jehovahs-witnesses-use-1st-amendment-to-hide-child-sex-abuse-claims/,"jehovahs-witnesses,religion",20170106,48
/article/jehovahs-witnesses-use-1st-amendment-to-hide-child-sex-abuse-claims/,"jehovahs-witnesses,religion",20170126,48
/article/jehovahs-witnesses-use-1st-amendment-to-hide-child-sex-abuse-claims/,"jehovahs-witnesses,religion",20170217,48
/article/leftfordead/,"criminal-justice,left-for-dead",20170314,48
/article/looks-are-deceiving-in-chinese-town-that-was-us-e-waste-dumping-site/,sustainability,20170116,48
/article/looks-are-deceiving-in-chinese-town-that-was-us-e-waste-dumping-site/,sustainability,20170117,48
/article/scientists-say-trumps-border-wall-would-devastate-wildlife-habitat/,"accountability,the-trump-era,the-wall",20170308,48
/article/the-deadliest-route-to-the-american-dream/,"accountability,the-trump-era,the-wall",20170310,48
/article/the-deadliest-route-to-the-american-dream/,"accountability,the-trump-era,the-wall",20170317,48
/article/the-drought-didnt-make-california-sink-its-crops-did/,"sustainability,the-secrets-of-the-drought",20170204,48
/article/there-could-be-arsenic-in-your-rice-heres-how-to-avoid-it/,"environment,food-security",20170202,48
/article/there-could-be-arsenic-in-your-rice-heres-how-to-avoid-it/,"environment,food-security",20170206,48
/article/there-could-be-arsenic-in-your-rice-heres-how-to-avoid-it/,"environment,food-security",20170217,48
/article/there-could-be-arsenic-in-your-rice-heres-how-to-avoid-it/,"environment,food-security",20170303,48
/article/there-could-be-arsenic-in-your-rice-heres-how-to-avoid-it/,"environment,food-security",20170328,48
/article/this-tool-cuts-fingers-and-gashes-faces-but-shipbuilder-still-uses-it/,"accountability,contract-with-danger,the-trump-era",20170313,48
/article/this-tool-cuts-fingers-and-gashes-faces-but-shipbuilder-still-uses-it/,"accountability,the-trump-era",20170304,48
/article/trump-could-build-registry-of-1-4-million-muslims-for-under-20000/,"accountability,national-security,the-trump-era",20170129,48
/article/trumps-indonesia-hotel-deals-hint-at-his-form-of-foreign-relations/,accountability,20170102,48
/article/trumps-indonesia-hotel-deals-hint-at-his-form-of-foreign-relations/,accountability,20170103,48
/article/uber-said-it-protects-you-from-spying-security-sources-say-otherwise/,"accountability,surveillance-privacy",20170119,48
/article/uber-said-it-protects-you-from-spying-security-sources-say-otherwise/,"accountability,surveillance-privacy",20170120,48
/article/uber-said-it-protects-you-from-spying-security-sources-say-otherwise/,"accountability,surveillance-privacy",20170202,48
/article/uber-said-it-protects-you-from-spying-security-sources-say-otherwise/,"accountability,surveillance-privacy",20170207,48
/article/uber-said-it-protects-you-from-spying-security-sources-say-otherwise/,"accountability,surveillance-privacy",20170209,48
/article/uber-said-it-protects-you-from-spying-security-sources-say-otherwise/,"accountability,surveillance-privacy",20170212,48
/article/uber-said-it-protects-you-from-spying-security-sources-say-otherwise/,"accountability,surveillance-privacy",20170215,48
/article/usda-said-it-didnt-know-charity-had-problems-documents-show-otherwise/,accountability,20170207,48
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170106,48
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170221,48
/article/what-to-do-when-someone-goes-missing/,"criminal-justice,left-for-dead",20170307,48
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170102,48
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170123,48
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170131,48
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170206,48
/article/who-got-rich-off-the-student-debt-crisis/,"accountability,education-u-s,money-and-politics",20170221,48
/article/why-border-patrol-union-members-are-pumped-about-trump-for-now/,"border-patrol,national-security,the-trump-era",20170208,48
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170206,48
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170305,48
/article/why-the-california-drought-affects-everyone/,"climate-change,environment,the-secrets-of-the-drought",20170329,48
/article/you-may-be-in-californias-gang-database-and-not-even-know-it/,"criminal-justice,law-enforcement,local-law-enforcement,surveillance-privacy",20170223,48
